"TestId","TagId","Date","Time","No.Nodes","x.est","y.est","x.ci.lower","x.ci.upper","y.ci.lower","y.ci.upper"
"614B4B78 2022-01-21 02:24:00","614B4B78","2022-01-21","02:24:00",3,411580.104053449,4261415.42913425,411525.004048827,411635.204058071,4261353.21876093,4261477.63950758
"614B4B78 2022-01-21 02:27:00","614B4B78","2022-01-21","02:27:00",5,411808.997328246,4261245.05132971,411311.556955651,412306.437700841,4260769.27471024,4261720.82794918
"614B4B78 2022-01-21 02:30:00","614B4B78","2022-01-21","02:30:00",4,411648.515531887,4261622.95027504,410669.987947554,412627.04311622,4261190.70738506,4262055.19316503
"614B4B78 2022-01-21 02:33:00","614B4B78","2022-01-21","02:33:00",3,411645.703885512,4261587.52479516,410982.53544909,412308.872321934,4261423.71168007,4261751.33791025
"614B4B78 2022-01-21 02:36:00","614B4B78","2022-01-21","02:36:00",3,411582.093629396,4261517.26004174,411234.337967805,411929.849290987,4261264.64722688,4261769.87285659
"614B4B78 2022-01-21 02:39:00","614B4B78","2022-01-21","02:39:00",4,411436.313615146,4261303.12794409,410669.312428156,412203.314802135,4260005.61064745,4262600.64524072
"614B4B78 2022-01-21 02:48:00","614B4B78","2022-01-21","02:48:00",3,411580.791578042,4261509.71754042,411031.448876182,412130.134279902,4261077.12015895,4261942.31492189
"614B4B78 2022-01-21 02:51:00","614B4B78","2022-01-21","02:51:00",3,411765.189055137,4261444.61000958,410826.639588409,412703.738521866,4258467.90379917,4264421.31621999
"614B4B78 2022-01-21 02:54:00","614B4B78","2022-01-21","02:54:00",3,411545.534357207,4261595.63707975,407749.517218843,415341.551495571,4259478.72455445,4263712.54960505
"614B4B78 2022-01-21 02:57:00","614B4B78","2022-01-21","02:57:00",4,411506.244724532,4261471.36707488,411322.389447951,411690.100001112,4261215.136781,4261727.59736875
"614B4B78 2022-01-21 03:00:00","614B4B78","2022-01-21","03:00:00",4,411511.474229269,4261453.57802651,411265.163583235,411757.784875304,4261114.19977638,4261792.95627665
"614B4B78 2022-01-21 03:03:00","614B4B78","2022-01-21","03:03:00",3,411516.300140358,4261441.50302694,411380.968187823,411651.632092892,4261255.04821711,4261627.95783677
"614B4B78 2022-01-21 03:06:00","614B4B78","2022-01-21","03:06:00",3,411728.322427401,4261521.3850018,411155.665469636,412300.979385166,4261052.36816985,4261990.40183375
"614B4B78 2022-01-21 03:09:00","614B4B78","2022-01-21","03:09:00",3,411570.954278535,4261517.1376098,410952.176940169,412189.7316169,4261032.36355195,4262001.91166766
"614B4B78 2022-01-21 03:12:00","614B4B78","2022-01-21","03:12:00",3,411701.355922836,4261489.44896184,410663.684170018,412739.027675654,4260525.41509321,4262453.48283046
"614B4B78 2022-01-21 03:15:00","614B4B78","2022-01-21","03:15:00",4,411772.405097674,4261478.33538094,411606.133398901,411938.676796447,4261219.5538022,4261737.11695968
"614B4B78 2022-01-21 03:18:00","614B4B78","2022-01-21","03:18:00",5,411697.763909063,4261226.77923657,411377.403407836,412018.12441029,4261062.14275062,4261391.41572251
"614B4B78 2022-01-21 03:21:00","614B4B78","2022-01-21","03:21:00",4,411634.885273655,4261271.21391436,411103.188800877,412166.581746433,4260993.33567206,4261549.09215665
"614B4B78 2022-01-21 03:24:00","614B4B78","2022-01-21","03:24:00",3,411699.279807846,4261341.05642483,411062.110306784,412336.449308908,4260524.46980016,4262157.6430495
"614B4B78 2022-01-21 03:27:00","614B4B78","2022-01-21","03:27:00",3,411670.237550105,4261343.36295161,410966.752038088,412373.723062121,4260541.75537325,4262144.97052997
"614B4B78 2022-01-21 03:30:00","614B4B78","2022-01-21","03:30:00",5,411447.571773289,4261149.09289953,410836.744060581,412058.399485998,4260622.96469767,4261675.22110139
"614B4B78 2022-01-21 03:33:00","614B4B78","2022-01-21","03:33:00",5,411679.147602974,4261643.20836636,410760.795832518,412597.49937343,4261263.22495094,4262023.19178178
"614B4B78 2022-01-21 03:36:00","614B4B78","2022-01-21","03:36:00",3,411430.735195402,4261421.98655196,409679.506154136,413181.964236667,4256783.80659483,4266060.16650908
"614B4B78 2022-01-21 03:57:00","614B4B78","2022-01-21","03:57:00",5,411474.307735386,4261304.5686832,411174.740984303,411773.874486469,4260918.82607413,4261690.31129228
"614B4B78 2022-01-21 04:00:00","614B4B78","2022-01-21","04:00:00",4,411584.231547157,4261217.45594581,410929.570804533,412238.892289782,4260912.70775201,4261522.2041396
"614B4B78 2022-01-21 04:03:00","614B4B78","2022-01-21","04:03:00",3,411412.08732951,4261333.33771821,409316.962120272,413507.212538748,4254694.34357811,4267972.33185831
"614B4B78 2022-01-21 04:27:00","614B4B78","2022-01-21","04:27:00",3,411377.599083113,4261365.53147988,410938.520194954,411816.677971273,4260250.54957046,4262480.51338931
"614B4B78 2022-01-21 05:06:00","614B4B78","2022-01-21","05:06:00",3,411567.972342548,4261163.86580286,407227.11705146,415908.827633637,4260311.6303744,4262016.10123132
"614B4B78 2022-01-21 05:36:00","614B4B78","2022-01-21","05:36:00",3,411568.00287941,4261196.68980884,411429.917080136,411706.088678684,4261166.42956963,4261226.95004804
"614B4B78 2022-01-21 06:03:00","614B4B78","2022-01-21","06:03:00",3,411513.612353024,4261676.98056346,410292.13740215,412735.087303899,4261253.19737831,4262100.76374862
"614B4B78 2022-01-21 06:15:00","614B4B78","2022-01-21","06:15:00",3,411349.492306793,4261334.72705934,411269.940174516,411429.04443907,4261185.35229302,4261484.10182565
"614B4B78 2022-01-21 06:18:00","614B4B78","2022-01-21","06:18:00",3,411454.858332684,4261308.21862481,411124.20764657,411785.509018797,4260970.40902378,4261646.02822583
"614B4B78 2022-01-21 06:24:00","614B4B78","2022-01-21","06:24:00",3,411515.850959911,4261549.96818702,411460.956078012,411570.74584181,4261514.8666401,4261585.06973395
"614B4B78 2022-01-21 06:27:00","614B4B78","2022-01-21","06:27:00",3,411495.397973395,4261572.82269942,411205.998844367,411784.797102424,4261401.83741873,4261743.8079801
"614B4B78 2022-01-21 06:30:00","614B4B78","2022-01-21","06:30:00",3,411449.605265372,4261577.52616155,410761.202376936,412138.008153808,4261045.30099677,4262109.75132633
"614B4B78 2022-01-21 06:33:00","614B4B78","2022-01-21","06:33:00",3,411548.48944551,4261636.56796914,410087.919085401,413009.059805619,4261099.72115177,4262173.4147865
"614B4B78 2022-01-21 06:36:00","614B4B78","2022-01-21","06:36:00",3,411561.07514428,4261567.87632556,411023.48554689,412098.664741671,4261253.22460738,4261882.52804373
"614B4B78 2022-01-21 06:39:00","614B4B78","2022-01-21","06:39:00",3,411561.250123894,4261548.85203924,411560.001912495,411562.498335293,4261547.98093853,4261549.72313995
"614B4B78 2022-01-21 06:42:00","614B4B78","2022-01-21","06:42:00",3,411689.732581111,4261365.10165905,411504.226181984,411875.238980239,4261122.03804834,4261608.16526976
"614B4B78 2022-01-21 06:45:00","614B4B78","2022-01-21","06:45:00",5,411803.816945028,4261407.77023276,411552.890655398,412054.743234659,4261015.99578303,4261799.54468249
"614B4B78 2022-01-21 06:48:00","614B4B78","2022-01-21","06:48:00",3,411554.657305124,4261501.71194077,410517.009096465,412592.305513782,4260515.48437776,4262487.93950378
"614B4B78 2022-01-21 06:54:00","614B4B78","2022-01-21","06:54:00",3,411691.570031967,4261473.47066382,411186.73036465,412196.409699285,4260964.78142214,4261982.15990549
"614B4B78 2022-01-21 06:57:00","614B4B78","2022-01-21","06:57:00",4,411748.76351651,4261521.45404289,411154.505183166,412343.021849854,4261069.70707412,4261973.20101165
"614B4B78 2022-01-21 07:00:00","614B4B78","2022-01-21","07:00:00",3,411789.856637847,4261466.73447502,411514.716096765,412064.997178928,4261074.03935841,4261859.42959163
"614B4B78 2022-01-21 08:54:00","614B4B78","2022-01-21","08:54:00",3,411766.21649763,4261454.41122883,411585.203317701,411947.22967756,4261217.36338002,4261691.45907765
"614B4B78 2022-01-21 11:27:00","614B4B78","2022-01-21","11:27:00",3,411888.074604491,4261586.51784242,405458.99148715,418317.157721832,4253803.3039437,4269369.73174114
"614B4B78 2022-01-21 11:30:00","614B4B78","2022-01-21","11:30:00",3,411810.069227076,4261599.50463493,408180.008663559,415440.129790593,4258595.47930869,4264603.52996118
"614B4B78 2022-01-21 11:33:00","614B4B78","2022-01-21","11:33:00",3,411823.531374194,4261581.72467292,408500.396487343,415146.666261045,4258410.63626463,4264752.8130812
"614B4B78 2022-01-21 11:36:00","614B4B78","2022-01-21","11:36:00",3,411810.199927666,4261570.19391915,409302.194628071,414318.205227261,4259193.80697997,4263946.58085833
"614B4B78 2022-01-21 11:39:00","614B4B78","2022-01-21","11:39:00",3,411816.722902382,4261577.30260328,408803.932394685,414829.513410079,4258732.32746966,4264422.27773691
"614B4B78 2022-01-21 11:42:00","614B4B78","2022-01-21","11:42:00",3,411797.031455804,4261580.6319013,409250.739063946,414343.323847661,4259426.31102928,4263734.95277331
"614B4B78 2022-01-21 11:45:00","614B4B78","2022-01-21","11:45:00",3,411810.810584878,4261602.05467471,408035.602878485,415586.01829127,4258501.57621829,4264702.53313113
"614B4B78 2022-01-21 11:48:00","614B4B78","2022-01-21","11:48:00",3,411738.558337183,4261612.60501197,409925.501301131,413551.615373235,4260696.98194369,4262528.22808025
"614B4B78 2022-01-21 11:51:00","614B4B78","2022-01-21","11:51:00",3,411713.430337346,4261603.03846375,410842.193650604,412584.667024088,4261230.13002847,4261975.94689902
"614B4B78 2022-01-21 11:54:00","614B4B78","2022-01-21","11:54:00",3,411782.128917767,4261581.89096655,409871.299644677,413692.958190858,4260095.10300171,4263068.67893139
"614B4B78 2022-01-21 11:57:00","614B4B78","2022-01-21","11:57:00",3,411863.265550647,4261587.69558355,406557.358413995,417169.172687298,4255766.02166056,4267409.36950654
"614B4B78 2022-01-21 12:06:00","614B4B78","2022-01-21","12:06:00",3,411797.925278729,4261565.81827567,409960.073758695,413635.776798763,4259887.73885889,4263243.89769244
"614B4B78 2022-01-21 12:09:00","614B4B78","2022-01-21","12:09:00",3,411597.49152885,4261586.35409836,411392.119895131,411802.863162568,4261511.77095185,4261660.93724486
"614B4B78 2022-01-21 12:12:00","614B4B78","2022-01-21","12:12:00",3,411780.245458028,4261599.48590004,409418.992074732,414141.498841323,4259928.03038103,4263270.94141904
"614B4B78 2022-01-21 12:21:00","614B4B78","2022-01-21","12:21:00",3,411844.381079038,4261567.10113349,407812.578007147,415876.184150929,4257067.67830414,4266066.52396284
"614B4B78 2022-01-21 12:24:00","614B4B78","2022-01-21","12:24:00",3,411809.610874633,4261549.16583344,409584.41621903,414034.805530235,4259219.0040558,4263879.32761108
"614B4B78 2022-01-21 13:09:00","614B4B78","2022-01-21","13:09:00",3,411847.849853193,4261545.13035371,408051.776320251,415643.923386135,4256772.48056517,4266317.78014226
"614B4B78 2022-01-21 13:18:00","614B4B78","2022-01-21","13:18:00",3,411900.134001422,4261630.28003373,402462.693682188,421337.574320656,4251640.09527071,4271620.46479674
"614B4B78 2022-01-21 13:27:00","614B4B78","2022-01-21","13:27:00",3,411771.478956038,4261563.42951504,410742.628535908,412800.329376168,4260733.44162467,4262393.41740541
"614B4B78 2022-01-21 13:36:00","614B4B78","2022-01-21","13:36:00",3,411739.830090208,4261557.45172525,411399.232822409,412080.427358006,4261322.48249023,4261792.42096027
"614B4B78 2022-01-21 13:42:00","614B4B78","2022-01-21","13:42:00",3,411908.142737825,4261600.55509312,403332.33107526,420483.954400391,4251103.47464476,4272097.63554149
"614B4B78 2022-01-21 14:21:00","614B4B78","2022-01-21","14:21:00",4,411442.403780351,4261579.17282349,410920.583377702,411964.224183,4260879.79416004,4262278.55148693
"614B4B78 2022-01-21 14:24:00","614B4B78","2022-01-21","14:24:00",3,411703.930314321,4261210.28045629,411562.198550487,411845.662078154,4261141.27106217,4261279.2898504
"614B4B78 2022-01-21 14:27:00","614B4B78","2022-01-21","14:27:00",4,411676.974676526,4261244.44000064,411475.31832723,411878.631025822,4261071.75311236,4261417.12688891
"614B4B78 2022-01-21 14:30:00","614B4B78","2022-01-21","14:30:00",4,411526.210360563,4261534.71766075,410733.841921564,412318.578799563,4260973.61623257,4262095.81908894
"614B4B78 2022-01-21 14:33:00","614B4B78","2022-01-21","14:33:00",4,411497.944654206,4261518.87650045,410861.918912967,412133.970395446,4260984.59086325,4262053.16213764
"614B4B78 2022-01-21 14:36:00","614B4B78","2022-01-21","14:36:00",4,411686.543014551,4261124.69689436,410836.049941559,412537.036087543,4260603.60387457,4261645.78991415
"614B4B78 2022-01-21 14:39:00","614B4B78","2022-01-21","14:39:00",3,411615.889146132,4261440.54293953,411276.125610157,411955.652682107,4261210.75436513,4261670.33151393
"614B4B78 2022-01-21 14:42:00","614B4B78","2022-01-21","14:42:00",3,411614.315148089,4261441.7884183,411239.949960168,411988.680336009,4261192.3196676,4261691.25716899
"614B4B78 2022-01-21 14:45:00","614B4B78","2022-01-21","14:45:00",3,411611.07164461,4261435.06799884,411335.29763649,411886.84565273,4261244.02670316,4261626.10929452
"614B4B78 2022-01-21 14:48:00","614B4B78","2022-01-21","14:48:00",3,411611.975680643,4261437.41304531,411322.428481804,411901.522879482,4261239.68794957,4261635.13814105
"614B4B78 2022-01-21 14:51:00","614B4B78","2022-01-21","14:51:00",3,411610.257512009,4261435.60837287,411380.200362935,411840.314661082,4261277.39394743,4261593.82279832
"614B4B78 2022-01-21 14:54:00","614B4B78","2022-01-21","14:54:00",3,411622.709865557,4261448.24774656,411022.441013103,412222.97871801,4261056.82035298,4261839.67514015
"614B4B78 2022-01-21 14:57:00","614B4B78","2022-01-21","14:57:00",3,411612.01888448,4261434.00451898,411373.883313999,411850.154454961,4261267.05601083,4261600.95302712
"614B4B78 2022-01-21 15:00:00","614B4B78","2022-01-21","15:00:00",3,411617.716333515,4261443.24787926,411117.866108577,412117.566558453,4261110.0084188,4261776.48733971
"614B4B78 2022-01-21 15:03:00","614B4B78","2022-01-21","15:03:00",3,411606.601439133,4261448.84316752,411077.05953531,412136.143342956,4261121.28915671,4261776.39717834
"614B4B78 2022-01-21 15:06:00","614B4B78","2022-01-21","15:06:00",3,411609.94952148,4261402.67717641,411402.054821551,411817.844221409,4261212.0651163,4261593.28923652
"614B4B78 2022-01-21 15:12:00","614B4B78","2022-01-21","15:12:00",3,411619.832439088,4261381.96831456,411182.743516536,412056.92136164,4260823.70463236,4261940.23199676
"614B4B78 2022-01-21 15:15:00","614B4B78","2022-01-21","15:15:00",4,411684.027804365,4261124.67343288,410907.994869485,412460.060739244,4260652.11786981,4261597.22899596
"614B4B78 2022-01-21 15:18:00","614B4B78","2022-01-21","15:18:00",5,411448.168735047,4261424.86413608,411144.865821575,411751.47164852,4261047.10263082,4261802.62564134
"614B4B78 2022-01-21 15:21:00","614B4B78","2022-01-21","15:21:00",5,411525.45033513,4261398.74770026,411368.791728185,411682.108942075,4261252.97058387,4261544.52481665
"614B4B78 2022-01-21 15:24:00","614B4B78","2022-01-21","15:24:00",4,411660.094357301,4261232.58357366,411489.889382138,411830.299332464,4261092.25138433,4261372.91576299
"614B4B78 2022-01-21 15:27:00","614B4B78","2022-01-21","15:27:00",4,411640.339782748,4261087.72226066,410462.2380697,412818.441495795,4260526.46460932,4261648.97991199
"614B4B78 2022-01-21 15:36:00","614B4B78","2022-01-21","15:36:00",4,411885.161470515,4261430.2704224,411251.799668468,412518.523272563,4260124.15913694,4262736.38170786
"614B4B78 2022-01-21 15:42:00","614B4B78","2022-01-21","15:42:00",4,411796.389278205,4261380.23687638,411660.531996532,411932.246559879,4261148.28109433,4261612.19265843
"614B4B78 2022-01-21 15:45:00","614B4B78","2022-01-21","15:45:00",4,411735.3159686,4261361.00400944,411611.661667114,411858.970270085,4261227.73078099,4261494.27723789
"614B4B78 2022-01-21 15:48:00","614B4B78","2022-01-21","15:48:00",4,411779.033370599,4261303.57364135,411473.546783546,412084.519957651,4260848.08187305,4261759.06540965
"614B4B78 2022-01-21 15:51:00","614B4B78","2022-01-21","15:51:00",3,411740.530520404,4261354.23498391,411526.885517688,411954.175523121,4261001.34951563,4261707.12045219
"614B4B78 2022-01-21 15:54:00","614B4B78","2022-01-21","15:54:00",4,411759.853786539,4261433.35539768,411405.75694998,412113.950623097,4261058.97289068,4261807.73790467
"614B4B78 2022-01-21 15:57:00","614B4B78","2022-01-21","15:57:00",4,411727.177274793,4261348.63247357,411677.786421284,411776.568128301,4261291.00981404,4261406.25513311
"614B4B78 2022-01-21 16:00:00","614B4B78","2022-01-21","16:00:00",3,411747.279760492,4261366.97675458,411289.829350065,412204.730170919,4260938.40707754,4261795.54643161
"614B4B78 2022-01-21 16:03:00","614B4B78","2022-01-21","16:03:00",3,411760.935538655,4261368.5041469,411171.494857184,412350.376220126,4260711.15006953,4262025.85822427
"614B4B78 2022-01-21 16:06:00","614B4B78","2022-01-21","16:06:00",3,411756.895816765,4261363.34711172,411255.307064475,412258.484569055,4260802.4842945,4261924.20992894
"614B4B78 2022-01-21 16:09:00","614B4B78","2022-01-21","16:09:00",4,411832.204397704,4261315.92760521,411529.982113764,412134.426681644,4260658.96903708,4261972.88617335
"614B4B78 2022-01-21 16:12:00","614B4B78","2022-01-21","16:12:00",3,411885.02647815,4261328.16091997,410475.749369983,413294.303586318,4257997.17086765,4264659.1509723
"614B4B78 2022-01-21 17:33:00","614B4B78","2022-01-21","17:33:00",4,411942.418870665,4261450.03795443,410980.733816885,412904.103924445,4259272.33885021,4263627.73705865
"614B4B78 2022-01-21 17:36:00","614B4B78","2022-01-21","17:36:00",4,411786.332837106,4261335.32961861,411749.221745027,411823.443929184,4261267.12681619,4261403.53242103
"614B4B78 2022-01-21 17:39:00","614B4B78","2022-01-21","17:39:00",3,411639.939714265,4261192.74124222,410619.597651725,412660.281776804,4260792.57956471,4261592.90291973
"614B4B78 2022-01-21 17:42:00","614B4B78","2022-01-21","17:42:00",4,411775.635907151,4261323.08095685,411705.136807937,411846.135006365,4261207.33607984,4261438.82583385
